,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,CDLMARUBOZU,CDL3STARSINSOUTH,CDL3OUTSIDE,CDL3WHITESOLDIERS,CDLBREAKAWAY,CDLEVENINGSTAR,CDLHAMMER,CDLHARAMICROSS,CDLINVERTEDHAMMER,CDLMATCHINGLOW,CDLMORNINGDOJISTAR,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSTICKSANDWICH,CDLUNIQUE3RIVER,CDLTHRUSTING,CDLXSIDEGAP3METHODS,bull_pattern_count,bull_pattern_names,bear_pattern_count,bear_pattern_names,filtered
30113,30113,30113,30113,2023-12-07,LTC,33.20000076293945,33.400001525878906,33.150001525878906,33.2400016784668,33.2400016784668,212200,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHARAMICROSS,CDLRICKSHAWMAN",0,,1
30114,30114,30114,30114,2023-12-08,LTC,33.130001068115234,33.369998931884766,33.060001373291016,33.11000061035156,33.11000061035156,188700,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,3,"CDLINVERTEDHAMMER,CDLRICKSHAWMAN,CDLSTICKSANDWICH",0,,1
30115,30115,30115,30115,2023-12-11,LTC,33.150001525878906,33.31999969482422,33.060001373291016,33.18000030517578,33.18000030517578,178400,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30118,30118,30118,30118,2023-12-14,LTC,33.939998626708984,34.470001220703125,33.75,33.91999816894531,33.91999816894531,394800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
30119,30119,30119,30119,2023-12-15,LTC,33.70000076293945,34.029998779296875,33.34000015258789,33.380001068115234,33.380001068115234,984600,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLEVENINGSTAR,1
30120,30120,30120,30120,2023-12-18,LTC,33.45000076293945,33.4900016784668,32.970001220703125,32.970001220703125,32.970001220703125,321200,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
30122,30122,30122,30122,2023-12-20,LTC,32.939998626708984,33.31999969482422,32.72999954223633,32.7400016784668,32.7400016784668,412500,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
30124,30124,30124,30124,2023-12-22,LTC,32.75,32.97999954223633,32.5099983215332,32.540000915527344,32.540000915527344,241900,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
30128,30128,30128,30128,2023-12-29,LTC,32.58000183105469,32.619998931884766,32.11000061035156,32.119998931884766,32.119998931884766,265600,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
30129,30129,30129,30129,2024-01-02,LTC,32.0099983215332,32.40999984741211,32.0099983215332,32.27000045776367,32.27000045776367,355900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,,1,CDLTHRUSTING,1
30131,30131,30131,30131,2024-01-04,LTC,32.13999938964844,32.189998626708984,32.0,32.130001068115234,32.130001068115234,298800,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30132,30132,30132,30132,2024-01-05,LTC,31.93000030517578,32.13999938964844,31.739999771118164,31.770000457763672,31.770000457763672,268500,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
30135,30135,30135,30135,2023-12-04,LTH,15.649999618530272,16.09000015258789,15.550000190734863,15.630000114440918,15.630000114440918,465000,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLHARAMICROSS,1
30136,30136,30136,30136,2023-12-05,LTH,15.550000190734863,15.5649995803833,14.649999618530272,14.68000030517578,14.68000030517578,511600,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
30138,30138,30138,30138,2023-12-07,LTH,14.4399995803833,14.720000267028809,14.210000038146973,14.43000030517578,14.43000030517578,702500,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHARAMICROSS,CDLRICKSHAWMAN",0,,1
30144,30144,30144,30144,2023-12-15,LTH,15.350000381469728,15.350000381469728,14.239999771118164,14.479999542236328,14.479999542236328,1285200,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLEVENINGSTAR,1
30149,30149,30149,30149,2023-12-22,LTH,15.199999809265137,15.390000343322754,15.09000015258789,15.239999771118164,15.239999771118164,409000,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30150,30150,30150,30150,2023-12-26,LTH,15.350000381469728,15.40999984741211,15.142000198364258,15.359999656677246,15.359999656677246,219100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30153,30153,30153,30153,2023-12-29,LTH,15.079999923706056,15.3100004196167,15.003000259399414,15.079999923706056,15.079999923706056,639400,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30158,30158,30158,30158,2024-01-08,LTH,14.260000228881836,15.029999732971191,14.260000228881836,14.779999732971191,14.779999732971191,545200,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
30161,30161,30161,30161,2023-12-05,LTHM,13.010000228881836,13.34000015258789,12.979999542236328,13.039999961853027,13.039999961853027,9002033,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,2,"CDLINVERTEDHAMMER,CDLRICKSHAWMAN",0,,1
30162,30162,30162,30162,2023-12-06,LTHM,13.59000015258789,14.44499969482422,13.579999923706056,13.979999542236328,13.979999542236328,8889893,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,CDLMORNINGDOJISTAR,0,,1
30169,30169,30169,30169,2023-12-15,LTHM,17.31999969482422,17.459999084472656,16.975000381469727,17.299999237060547,17.299999237060547,11284228,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30173,30173,30173,30173,2023-12-21,LTHM,16.0,16.469999313354492,15.93000030517578,16.440000534057617,16.440000534057617,11023093,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,1,CDLMARUBOZU,1,CDLTHRUSTING,1
30177,30177,30177,30177,2023-12-28,LTHM,18.010000228881836,18.77499961853028,17.959999084472656,18.559999465942383,18.559999465942383,6426475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,CDLSEPARATINGLINES,0,,1
30188,30188,30188,30188,2023-12-12,LULU,503.0,504.3999938964844,495.6799926757813,503.6499938964844,503.6499938964844,1717100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30191,30191,30191,30191,2023-12-15,LULU,486.4599914550781,492.1900024414063,483.80999755859375,491.4599914550781,491.4599914550781,2676900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,,1,CDLTHRUSTING,1
30197,30197,30197,30197,2023-12-26,LULU,513.239990234375,513.5,505.5199890136719,506.3200073242188,506.3200073242188,887300,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
30201,30201,30201,30201,2024-01-02,LULU,508.5700073242188,508.9200134277344,502.1499938964844,505.3800048828125,505.3800048828125,1187800,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
30205,30205,30205,30205,2024-01-08,LULU,488.4700012207031,493.489990234375,478.1300048828125,491.4800109863281,491.4800109863281,1826800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,,1,CDLTHRUSTING,1
30208,30208,30208,30208,2023-12-05,LUMN,1.5499999523162842,1.5800000429153442,1.5099999904632568,1.5499999523162842,1.5499999523162842,11863100,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHAMMER,CDLRICKSHAWMAN",0,,1
30209,30209,30209,30209,2023-12-06,LUMN,1.5399999618530271,1.6399999856948853,1.4600000381469729,1.4800000190734863,1.4800000190734863,14936800,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
30210,30210,30210,30210,2023-12-07,LUMN,1.4700000286102295,1.5099999904632568,1.409999966621399,1.440000057220459,1.440000057220459,13016900,0,0,0,0,0,0,100,0,100,100,0,0,100,0,0,0,0,0,0,4,"CDLHAMMER,CDLINVERTEDHAMMER,CDLMATCHINGLOW,CDLRICKSHAWMAN",0,,1
30218,30218,30218,30218,2023-12-19,LUMN,1.7599999904632568,1.850000023841858,1.75,1.7699999809265137,1.7699999809265137,9963500,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
30219,30219,30219,30219,2023-12-20,LUMN,1.7000000476837158,1.7799999713897705,1.649999976158142,1.659999966621399,1.659999966621399,14597100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
30225,30225,30225,30225,2023-12-29,LUMN,1.830000042915344,1.870000004768372,1.7899999618530271,1.830000042915344,1.830000042915344,12217300,0,0,0,0,0,0,0,-100,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,1,CDLHARAMICROSS,1
30229,30229,30229,30229,2024-01-05,LUMN,1.7200000286102295,1.809999942779541,1.7000000476837158,1.7000000476837158,1.7000000476837158,11004700,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
30233,30233,30233,30233,2023-12-05,LUV,27.14999961853028,27.299999237060547,26.82999992370605,27.170000076293945,27.170000076293945,8641100,0,0,0,0,0,0,0,-100,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,1,CDLHARAMICROSS,1
30239,30239,30239,30239,2023-12-13,LUV,29.57999992370605,29.6200008392334,28.1299991607666,29.14999961853028,29.14999961853028,22269800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,CDLXSIDEGAP3METHODS,0,,1
30242,30242,30242,30242,2023-12-18,LUV,28.8799991607666,29.049999237060547,28.3799991607666,28.96999931335449,28.96999931335449,7778200,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
30243,30243,30243,30243,2023-12-19,LUV,29.1200008392334,29.71999931335449,29.07999992370605,29.520000457763672,29.520000457763672,7858500,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,CDLMORNINGDOJISTAR,0,,1
30245,30245,30245,30245,2023-12-21,LUV,29.540000915527344,30.01000022888184,29.31999969482422,29.600000381469727,29.600000381469727,7282900,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30247,30247,30247,30247,2023-12-26,LUV,29.43000030517578,29.56999969482422,29.1200008392334,29.14999961853028,29.14999961853028,5185200,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDL3OUTSIDE,1
30248,30248,30248,30248,2023-12-27,LUV,29.18000030517578,29.290000915527344,28.8799991607666,29.209999084472656,29.209999084472656,4668500,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHAMMER,CDLRICKSHAWMAN",0,,1
30249,30249,30249,30249,2023-12-28,LUV,29.100000381469727,29.420000076293945,29.040000915527344,29.3799991607666,29.3799991607666,4285300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
30250,30250,30250,30250,2023-12-29,LUV,29.26000022888184,29.26000022888184,28.84000015258789,28.8799991607666,28.8799991607666,5694800,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
30254,30254,30254,30254,2024-01-05,LUV,27.850000381469727,29.18000030517578,27.809999465942383,29.14999961853028,29.14999961853028,10571500,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
30259,30259,30259,30259,2023-12-06,LVS,45.150001525878906,45.58000183105469,44.77999877929688,44.83000183105469,44.83000183105469,5479300,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
30260,30260,30260,30260,2023-12-07,LVS,44.91999816894531,45.2400016784668,44.65999984741211,44.84999847412109,44.84999847412109,4024200,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,2,"CDLMATCHINGLOW,CDLRICKSHAWMAN",0,,1
30262,30262,30262,30262,2023-12-11,LVS,46.400001525878906,47.65999984741211,46.38999938964844,47.61000061035156,47.61000061035156,6047300,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"CDLMARUBOZU,CDL3OUTSIDE",0,,1
30263,30263,30263,30263,2023-12-12,LVS,47.75,47.9900016784668,47.29999923706055,47.83000183105469,47.83000183105469,5661400,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30269,30269,30269,30269,2023-12-20,LVS,49.11000061035156,49.209999084472656,47.52999877929688,47.54999923706055,47.54999923706055,4392300,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
30272,30272,30272,30272,2023-12-26,LVS,49.0,49.33000183105469,48.900001525878906,49.040000915527344,49.040000915527344,2915700,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30277,30277,30277,30277,2024-01-03,LVS,50.68999862670898,51.290000915527344,50.27000045776367,50.66999816894531,50.66999816894531,5108100,0,0,0,0,0,0,0,-100,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,1,CDLHARAMICROSS,1
30283,30283,30283,30283,2023-12-05,LVWR,10.670000076293944,11.039999961853027,10.37600040435791,10.9399995803833,10.9399995803833,84800,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
30287,30287,30287,30287,2023-12-11,LVWR,10.779999732971191,10.779999732971191,10.15999984741211,10.5,10.5,65800,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,2,"CDLHAMMER,CDLXSIDEGAP3METHODS",0,,1
30294,30294,30294,30294,2023-12-20,LVWR,11.279999732971191,11.65999984741211,11.020000457763672,11.25,11.25,80300,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30295,30295,30295,30295,2023-12-21,LVWR,11.600000381469728,11.711999893188477,11.28499984741211,11.550000190734863,11.550000190734863,56800,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30297,30297,30297,30297,2023-12-26,LVWR,11.68000030517578,12.039999961853027,11.479999542236328,11.920000076293944,11.920000076293944,106400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
30300,30300,30300,30300,2023-12-29,LVWR,11.15999984741211,11.65999984741211,11.15999984741211,11.3100004196167,11.3100004196167,25300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,,1,CDLTHRUSTING,1
30301,30301,30301,30301,2024-01-02,LVWR,11.4399995803833,11.4399995803833,10.829999923706056,10.890000343322754,10.890000343322754,37300,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
30310,30310,30310,30310,2023-12-07,LW,100.91000366210938,101.91500091552734,100.04000091552734,101.0,101.0,1615700,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30311,30311,30311,30311,2023-12-08,LW,101.01000213623048,101.54000091552734,100.23999786376952,100.95999908447266,100.95999908447266,899200,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30316,30316,30316,30316,2023-12-15,LW,103.7300033569336,104.4499969482422,103.02999877929688,104.33000183105467,104.33000183105467,1974000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
30320,30320,30320,30320,2023-12-21,LW,104.02999877929688,104.61000061035156,103.12999725341795,103.95999908447266,103.95999908447266,1005700,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHARAMICROSS,CDLRICKSHAWMAN",0,,1
30322,30322,30322,30322,2023-12-26,LW,104.33000183105467,106.66999816894533,104.19000244140624,106.51000213623048,106.51000213623048,1027900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
30325,30325,30325,30325,2023-12-29,LW,108.1500015258789,108.77999877929688,107.9800033569336,108.08999633789062,108.08999633789062,925600,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30329,30329,30329,30329,2024-01-05,LW,104.83000183105467,108.0,104.83000183105467,106.0199966430664,106.0199966430664,2436800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,,1,CDLTHRUSTING,1
30334,30334,30334,30334,2023-12-06,LXP,9.109999656677246,9.199999809265137,9.029999732971191,9.100000381469728,9.100000381469728,1994800,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,3,"CDLHAMMER,CDLMATCHINGLOW,CDLRICKSHAWMAN",0,,1
30337,30337,30337,30337,2023-12-11,LXP,9.210000038146973,9.289999961853027,9.149999618530272,9.220000267028809,9.220000267028809,1410100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30339,30339,30339,30339,2023-12-13,LXP,9.170000076293944,9.56999969482422,9.170000076293944,9.529999732971191,9.529999732971191,2255800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
30340,30340,30340,30340,2023-12-14,LXP,9.770000457763672,9.869999885559082,9.630000114440918,9.779999732971191,9.779999732971191,4773500,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2,"CDL3OUTSIDE,CDLRICKSHAWMAN",0,,1
30341,30341,30341,30341,2023-12-15,LXP,9.760000228881836,9.779999732971191,9.579999923706056,9.630000114440918,9.630000114440918,5345700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,,1,CDLSEPARATINGLINES,1
30344,30344,30344,30344,2023-12-20,LXP,9.68000030517578,9.81999969482422,9.550000190734863,9.5600004196167,9.5600004196167,2621000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,CDLSTICKSANDWICH,0,,1
30349,30349,30349,30349,2023-12-28,LXP,9.9399995803833,10.09000015258789,9.920000076293944,10.06999969482422,10.06999969482422,1494400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
30351,30351,30351,30351,2024-01-02,LXP,9.90999984741211,10.020000457763672,9.829999923706056,9.920000076293944,9.920000076293944,1380900,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30363,30363,30363,30363,2023-12-12,LYB,92.5,92.58000183105467,91.30999755859376,91.62999725341795,91.62999725341795,1438300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,,1,CDLSEPARATINGLINES,1
30365,30365,30365,30365,2023-12-14,LYB,93.62999725341795,95.51000213623048,93.58999633789062,94.5999984741211,94.5999984741211,2879400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
30368,30368,30368,30368,2023-12-19,LYB,95.5999984741211,96.95999908447266,95.51000213623048,96.94000244140624,96.94000244140624,1431100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
30370,30370,30370,30370,2023-12-21,LYB,96.48999786376952,96.73999786376952,95.8000030517578,96.44000244140624,96.44000244140624,985500,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHARAMICROSS,CDLRICKSHAWMAN",0,,1
30373,30373,30373,30373,2023-12-27,LYB,96.5500030517578,96.9499969482422,96.22000122070312,96.47000122070312,96.47000122070312,928400,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30374,30374,30374,30374,2023-12-28,LYB,96.0999984741211,96.5999984741211,95.66000366210938,95.69000244140624,95.69000244140624,795600,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
30378,30378,30378,30378,2024-01-04,LYB,96.41000366210938,97.72000122070312,95.9800033569336,96.08999633789062,96.08999633789062,1450300,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
30379,30379,30379,30379,2024-01-05,LYB,95.87999725341795,96.98999786376952,95.77999877929688,96.87000274658205,96.87000274658205,1482200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
30384,30384,30384,30384,2023-12-06,LYFT,12.470000267028809,12.510000228881836,12.119999885559082,12.210000038146973,12.210000038146973,13831100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
30385,30385,30385,30385,2023-12-07,LYFT,12.359999656677246,12.510000228881836,11.925000190734863,12.43000030517578,12.43000030517578,12946400,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30386,30386,30386,30386,2023-12-08,LYFT,12.3100004196167,13.270000457763672,12.270000457763672,13.210000038146973,13.210000038146973,22639200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
30387,30387,30387,30387,2023-12-11,LYFT,13.210000038146973,14.414999961853027,13.109999656677246,14.359999656677246,14.359999656677246,25367500,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
30397,30397,30397,30397,2023-12-26,LYFT,15.40999984741211,15.43000030517578,15.164999961853027,15.31999969482422,15.31999969482422,5878300,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,1,CDL3OUTSIDE,1
30403,30403,30403,30403,2024-01-04,LYFT,13.170000076293944,13.479999542236328,12.949999809265137,12.989999771118164,12.989999771118164,11532100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
30404,30404,30404,30404,2024-01-05,LYFT,12.869999885559082,13.109999656677246,12.78499984741211,12.8100004196167,12.8100004196167,11339100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
30405,30405,30405,30405,2024-01-08,LYFT,12.829999923706056,13.630000114440918,12.770000457763672,13.550000190734863,13.550000190734863,13786800,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLBREAKAWAY,0,,1
30411,30411,30411,30411,2023-12-08,LYG,2.289999961853028,2.319999933242798,2.2799999713897705,2.309999942779541,2.309999942779541,8133000,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
30415,30415,30415,30415,2023-12-14,LYG,2.4100000858306885,2.430000066757202,2.380000114440918,2.400000095367432,2.400000095367432,8928800,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
30416,30416,30416,30416,2023-12-15,LYG,2.369999885559082,2.4100000858306885,2.3499999046325684,2.3499999046325684,2.3499999046325684,9354400,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
30418,30418,30418,30418,2023-12-19,LYG,2.369999885559082,2.369999885559082,2.3399999141693115,2.3399999141693115,2.3399999141693115,7333400,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,1,CDLMARUBOZU,1
30423,30423,30423,30423,2023-12-27,LYG,2.430000066757202,2.440000057220459,2.4200000762939453,2.430000066757202,2.430000066757202,7987700,0,0,0,0,0,0,0,-100,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,1,CDLHARAMICROSS,1
30424,30424,30424,30424,2023-12-28,LYG,2.4100000858306885,2.430000066757202,2.4100000858306885,2.4100000858306885,2.4100000858306885,2444400,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
30426,30426,30426,30426,2024-01-02,LYG,2.400000095367432,2.4200000762939453,2.390000104904175,2.390000104904175,2.390000104904175,7806400,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
30441,30441,30441,30441,2023-12-15,LYV,92.8499984741211,93.66000366210938,91.86000061035156,93.0,93.0,6786100,0,0,0,0,0,0,0,-100,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,1,CDLHARAMICROSS,1
30445,30445,30445,30445,2023-12-21,LYV,91.4499969482422,91.91999816894533,90.22000122070312,91.4000015258789,91.4000015258789,1892500,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHARAMICROSS,CDLRICKSHAWMAN",0,,1
30446,30446,30446,30446,2023-12-22,LYV,91.2699966430664,92.54000091552734,91.16000366210938,91.43000030517578,91.43000030517578,1863000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,CDLUNIQUE3RIVER,0,,1
30452,30452,30452,30452,2024-01-03,LYV,91.08000183105467,91.13999938964844,89.33000183105469,89.36000061035156,89.36000061035156,1406600,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
30453,30453,30453,30453,2024-01-04,LYV,89.3499984741211,90.5199966430664,88.9800033569336,89.04000091552734,89.04000091552734,1401100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
30456,30456,30456,30456,2023-12-01,LZ,11.520000457763672,11.640000343322754,11.399999618530272,11.5600004196167,11.5600004196167,1696400,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,0,0,0,0,3,"CDLHAMMER,CDLINVERTEDHAMMER,CDLRICKSHAWMAN",0,,1
30457,30457,30457,30457,2023-12-04,LZ,11.470000267028809,11.6899995803833,11.40999984741211,11.43000030517578,11.43000030517578,1206200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
