SEIC,SEI Investments Co.,Financial,Asset Management,USA
SEM,Select Medical Holdings Corporation,Healthcare,Medical Care Facilities,USA
SEMR,SEMrush Holdings Inc,Technology,Software - Application,USA
SF,Stifel Financial Corp.,Financial,Capital Markets,USA
SFBS,ServisFirst Bancshares Inc,Financial,Banks - Regional,USA
SFM,Sprouts Farmers Market Inc,Consumer Defensive,Grocery Stores,USA
SFNC,Simmons First National Corp.,Financial,Banks - Regional,USA
SG,Sweetgreen Inc,Consumer Cyclical,Restaurants,USA
SGHC,Super Group (SGHC) Limited,Consumer Cyclical,Gambling,United Kingdom
SGRY,Surgery Partners Inc,Healthcare,Medical Care Facilities,USA
SHAK,Shake Shack Inc,Consumer Cyclical,Restaurants,USA
SHC,Sotera Health Co,Healthcare,Diagnostics & Research,USA
SHCO,Soho House & Co Inc,Consumer Cyclical,Lodging,United Kingdom
SHEL,Shell Plc ADR,Energy,Oil & Gas Integrated,United Kingdom
SHEN,Shenandoah Telecommunications Co.,Communication Services,Telecom Services,USA
SHLS,Shoals Technologies Group Inc,Technology,Solar,USA
SHO,Sunstone Hotel Investors Inc,Real Estate,REIT - Hotel & Motel,USA
SHOO,Steven Madden Ltd.,Consumer Cyclical,Footwear & Accessories,USA
SHOP,Shopify Inc,Technology,Software - Application,Canada
SHW,Sherwin-Williams Co.,Basic Materials,Specialty Chemicals,USA
SIDU,Sidus Space Inc,Industrials,Aerospace & Defense,USA
SIGI,Selective Insurance Group Inc.,Financial,Insurance - Property & Casualty,USA
SIRI,Sirius XM Holdings Inc,Communication Services,Entertainment,USA
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA
SITE,SiteOne Landscape Supply Inc,Industrials,Industrial Distribution,USA
SITM,SiTime Corp,Technology,Semiconductors,USA
SIX,Six Flags Entertainment Corp,Consumer Cyclical,Leisure,USA
SJM,J.M. Smucker Co.,Consumer Defensive,Packaged Foods,USA
SJW,SJW Group,Utilities,Utilities - Regulated Water,USA
SKT,Tanger Inc.,Real Estate,REIT - Retail,USA
SKWD,Skyward Specialty Insurance Group Inc,Financial,Insurance - Property & Casualty,USA
SKX,Skechers U S A,,,
SKY,Skyline Champion Corp,Consumer Cyclical,Residential Construction,USA
SKYW,Skywest Inc.,Industrials,Airlines,USA
SLAB,Silicon Laboratories Inc,Technology,Semiconductors,USA
SLB,Schlumberger Ltd.,Energy,Oil & Gas Equipment & Services,USA
SLF,Sun Life Financial,,,
SLG,SL Green Realty Corp.,Real Estate,REIT - Office,USA
SLGN,Silgan Holdings Inc.,Consumer Cyclical,Packaging & Containers,USA
SLM,SLM Corp.,Financial,Credit Services,USA
SLNO,Soleno Therapeutics Inc,Healthcare,Biotechnology,USA
SLVM,Sylvamo Corp,Basic Materials,Paper & Paper Products,USA
SM,SM Energy Co,Energy,Oil & Gas E&P,USA
SMAR,Smartsheet Inc,Technology,Software - Application,USA
SMCI,Super Micro Computer Inc,Technology,Computer Hardware,USA
SMG,Scotts Miracle-Gro Company,Basic Materials,Agricultural Inputs,USA
SMMT,Summit Therapeutics Inc,Healthcare,Biotechnology,USA
SMPL,Simply Good Foods Co,Consumer Defensive,Packaged Foods,USA
SMTC,Semtech Corp.,Technology,Semiconductors,USA
SN,SharkNinja Inc.,Consumer Cyclical,Furnishings,
SNA,Snap-on,,,
SNAP,Snap Inc,Communication Services,Internet Content & Information,USA
SNDR,Schneider National Inc,Industrials,Trucking,USA
SNDX,Syndax Pharmaceuticals Inc,Healthcare,Biotechnology,USA
SNEX,StoneX Group Inc,Financial,Capital Markets,USA
SNN,Smith & Nephew plc ADR,Healthcare,Medical Devices,United Kingdom
SNOW,Snowflake Inc,Technology,Software - Application,USA
SNPS,Synopsys,,,
SNV,Synovus Financial Corp.,Financial,Banks - Regional,USA
SNX,TD Synnex Corp,Technology,Electronics & Computer Distribution,USA
SNY,Sanofi ADR,Healthcare,Drug Manufacturers - General,France
SO,Southern Company,Utilities,Utilities - Regulated Electric,USA
SOFI,SoFi Technologies Inc,Financial,Credit Services,USA
SON,Sonoco Products Co.,Consumer Cyclical,Packaging & Containers,USA
SONO,Sonos Inc,Technology,Consumer Electronics,USA
SOVO,Sovos Brands Inc,Consumer Defensive,Packaged Foods,USA
SP,SP Plus Corp,Industrials,Specialty Business Services,USA
SPB,Spectrum Brands Holdings Inc.,Consumer Defensive,Household & Personal Products,USA
SPG,Simon Property Group,,,
SPGI,S&P Global Inc,Financial,Financial Data & Stock Exchanges,USA
SPH,Suburban Propane Partners LP,Utilities,Utilities - Regulated Gas,USA
SPHR,Sphere Entertainment Co,Communication Services,Entertainment,USA
SPLK,Splunk Inc,Technology,Software - Infrastructure,USA
SPOT,Spotify Technology S.A.,Communication Services,Internet Content & Information,Luxembourg
SPR,Spirit Aerosystems Holdings Inc,Industrials,Aerospace & Defense,USA
SPSC,SPS Commerce Inc.,Technology,Software - Infrastructure,USA
SPT,Sprout Social Inc,Technology,Software - Application,USA
SPXC,SPX Technologies Inc,Industrials,Building Products & Equipment,USA
SQ,Block Inc,Technology,Software - Infrastructure,USA
SQSP,Squarespace Inc,Technology,Software - Infrastructure,USA
SR,Spire Inc.,Utilities,Utilities - Regulated Gas,USA
SRAD,Sportradar Group AG,Technology,Software - Application,Switzerland
SRC,Spirit Realty Capital Inc,Real Estate,REIT - Diversified,USA
SRCE,1st Source Corp.,Financial,Banks - Regional,USA
SRCL,Stericycle Inc.,Industrials,Waste Management,USA
SRE,Sempra,Utilities,Utilities - Diversified,USA
SRPT,Sarepta Therapeutics Inc,Healthcare,Biotechnology,USA
SRRK,Scholar Rock Holding Corp,Healthcare,Biotechnology,USA
SSB,SouthState Corporation,Financial,Banks - Regional,USA
SSD,Simpson Manufacturing Co.,,,
SSNC,SS&C Technologies Holdings Inc,Technology,Software - Application,USA
SSRM,SSR Mining Inc,Basic Materials,Gold,USA
SSTK,Shutterstock Inc,Communication Services,Internet Content & Information,USA
ST,Sensata Technologies Holding Plc,Technology,Scientific & Technical Instruments,USA
STAA,Staar Surgical Co.,Healthcare,Medical Instruments & Supplies,USA
STAG,STAG Industrial Inc,Real Estate,REIT - Industrial,USA
STBA,S & T Bancorp,,,
STC,Stewart Information Services Corp.,Financial,Insurance - Property & Casualty,USA
STE,Steris Plc,Healthcare,Medical Devices,Ireland
STEL,Stellar Bancorp Inc,Financial,Banks - Regional,USA
STEP,StepStone Group Inc,Financial,Asset Management,USA
STER,Sterling Check Corp,Technology,Software - Infrastructure,USA
STLA,Stellantis N.V,Consumer Cyclical,Auto Manufacturers,Netherlands
STLD,Steel Dynamics Inc.,Basic Materials,Steel,USA
STM,ST Microelectronics,Technology,Semiconductors,Switzerland
STN,Stantec Inc,Industrials,Engineering & Construction,Canada
STR,Sitio Royalties Corp.,Energy,Oil & Gas E&P,USA
STRA,Strategic Education Inc,Consumer Defensive,Education & Training Services,USA
STRL,Sterling Infrastructure Inc,Industrials,Engineering & Construction,USA
STT,State Street Corp.,Financial,Asset Management,USA
STVN,Stevanato Group Spa,Healthcare,Medical Instruments & Supplies,Italy
STWD,Starwood Property Trust Inc,Real Estate,REIT - Mortgage,USA
STX,Seagate Technology Holdings Plc,Technology,Computer Hardware,USA
STZ,Constellation Brands Inc,Consumer Defensive,Beverages - Wineries & Distilleries,USA
SU,Suncor Energy,,,
SUI,Sun Communities,,,
SUM,Summit Materials Inc,Basic Materials,Building Materials,USA
SUN,Sunoco LP,Energy,Oil & Gas Refining & Marketing,USA
SUPN,Supernus Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA
SVC,Service Properties Trust,Real Estate,REIT - Hotel & Motel,USA
SVV,Savers Value Village Inc,Consumer Cyclical,Specialty Retail,USA
SWAV,ShockWave Medical Inc,Healthcare,Medical Devices,USA
SWI,SolarWinds Corp,Technology,Software - Infrastructure,USA
SWK,Stanley Black & Decker Inc,Industrials,Tools & Accessories,USA
SWKS,Skyworks Solutions,,,
SWN,Southwestern Energy Company,Energy,Oil & Gas E&P,USA
SWTX,SpringWorks Therapeutics Inc,Healthcare,Biotechnology,USA
SWX,Southwest Gas Holdings Inc,Utilities,Utilities - Regulated Gas,USA
SXI,Standex International Corp.,Industrials,Specialty Industrial Machinery,USA
SXT,Sensient Technologies Corp.,Basic Materials,Specialty Chemicals,USA
SYBT,Stock Yards Bancorp Inc,Financial,Banks - Regional,USA
SYF,Synchrony Financial,Financial,Credit Services,USA
SYK,Stryker Corp.,Healthcare,Medical Devices,USA
SYM,Symbotic Inc,Industrials,Specialty Industrial Machinery,USA
SYNA,Synaptics Inc,Technology,Semiconductors,USA
SYY,Sysco Corp.,Consumer Defensive,Food Distribution,USA
T,AT&T,,,
TAC,Transalta Corp.,Utilities,Utilities - Independent Power Producers,Canada
TALO,Talos Energy Inc,Energy,Oil & Gas E&P,USA
TAP,Molson Coors Beverage Company,Consumer Defensive,Beverages - Brewers,USA
TASK,TaskUs Inc,Technology,Information Technology Services,USA
TBBK,Bancorp Inc.,Financial,Banks - Regional,USA
TBLA,Taboola.com Ltd,Communication Services,Internet Content & Information,USA
TCBI,Texas Capital Bancshares,,,
TCBK,Trico Bancshares,Financial,Banks - Regional,USA
TCN,Tricon Residential Inc,Real Estate,Real Estate Services,Canada
TD,Toronto Dominion Bank,Financial,Banks - Diversified,Canada
TDC,Teradata Corp,Technology,Software - Infrastructure,USA
TDG,Transdigm Group Incorporated,Industrials,Aerospace & Defense,USA
TDOC,Teladoc Health Inc,Healthcare,Health Information Services,USA
TDS,Telephone And Data Systems,,,
TDW,Tidewater Inc.,Energy,Oil & Gas Equipment & Services,USA
TDY,Teledyne Technologies Inc,Technology,Scientific & Technical Instruments,USA
TEAM,Atlassian Corporation,Technology,Software - Application,USA
TECH,Bio-Techne Corp,Healthcare,Biotechnology,USA
TECK,Teck Resources Ltd,Basic Materials,Other Industrial Metals & Mining,Canada
TEF,Telefonica S.A ADR,Communication Services,Telecom Services,Spain
TEL,TE Connectivity Ltd,Technology,Electronic Components,Switzerland
TENB,Tenable Holdings Inc,Technology,Software - Infrastructure,USA
TER,Teradyne,,,
TEX,Terex Corp.,Industrials,Farm & Heavy Construction Machinery,USA
TFC,Truist Financial Corporation,Financial,Banks - Regional,USA
TFII,TFI International Inc,Industrials,Trucking,Canada
TFIN,Triumph Financial Inc,Financial,Banks - Regional,USA
TFPM,Triple Flag Precious Metals Corp,Basic Materials,Other Precious Metals & Mining,Canada
TFSL,TFS Financial Corporation,Financial,Banks - Regional,USA
TFX,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies,USA
TGI,Triumph Group Inc.,Industrials,Aerospace & Defense,USA
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,USA
TGNA,TEGNA Inc,Communication Services,Broadcasting,USA
TGT,Target Corp,Consumer Defensive,Discount Stores,USA
TGTX,TG Therapeutics Inc,Healthcare,Biotechnology,USA
THC,Tenet Healthcare Corp.,Healthcare,Medical Care Facilities,USA
THG,Hanover Insurance Group Inc,Financial,Insurance - Property & Casualty,USA
THO,Thor Industries,,,
THR,Thermon Group Holdings Inc,Industrials,Specialty Industrial Machinery,USA
THRM,Gentherm Inc,Consumer Cyclical,Auto Parts,USA
THS,Treehouse Foods Inc,Consumer Defensive,Packaged Foods,USA
TIGO,Millicom International Cellular S.A.,Communication Services,Telecom Services,Luxembourg
TIXT,TELUS International (Cda) Inc,Technology,Software - Infrastructure,Canada
TJX,TJX Companies,,,
TKC,Turkcell Iletisim Hizmetleri A.S. ADR,Communication Services,Telecom Services,Turkey
TKO,TKO Group Holdings Inc,Communication Services,Entertainment,USA
TKR,Timken Co.,Industrials,Tools & Accessories,USA
TLRY,Tilray Brands Inc,Healthcare,Drug Manufacturers - Specialty & Generic,Canada
TMDX,Transmedics Group Inc,Healthcare,Medical Devices,USA
TMHC,Taylor Morrison Home Corp.,Consumer Cyclical,Residential Construction,USA
TMO,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,USA
TMUS,T-Mobile US Inc,Communication Services,Telecom Services,USA
TNC,Tennant Co.,Industrials,Specialty Industrial Machinery,USA
TNDM,Tandem Diabetes Care Inc,Healthcare,Medical Devices,USA
TNET,TriNet Group Inc,Industrials,Staffing & Employment Services,USA
TNL,Travel+Leisure Co,Consumer Cyclical,Travel Services,USA
TOL,Toll Brothers Inc.,Consumer Cyclical,Residential Construction,USA
TOST,Toast Inc,Technology,Software - Infrastructure,USA
TOWN,Townebank Portsmouth VA,Financial,Banks - Regional,USA
TPG,TPG Inc,Financial,Asset Management,USA
TPH,Tri Pointe Homes Inc.,Consumer Cyclical,Residential Construction,USA
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas E&P,USA
TPR,Tapestry Inc,Consumer Cyclical,Luxury Goods,USA
TPX,Tempur Sealy International Inc,Consumer Cyclical,Furnishings,
TR,Tootsie Roll Industries,,,
TREX,TREX Co.,,,
TRGP,Targa Resources Corp,Energy,Oil & Gas Midstream,USA
TRI,Thomson-Reuters Corp,Industrials,Specialty Business Services,Canada
TRIP,TripAdvisor Inc.,Consumer Cyclical,Travel Services,USA
TRMB,Trimble Inc,Technology,Scientific & Technical Instruments,USA
TRMD,Torm Plc,Energy,Oil & Gas Midstream,United Kingdom
TRMK,Trustmark Corp.,Financial,Banks - Regional,USA
TRN,Trinity Industries,,,
TRNO,Terreno Realty Corp,Real Estate,REIT - Industrial,USA
TROW,T. Rowe Price Group Inc.,Financial,Asset Management,USA
TROX,Tronox Holdings plc,Basic Materials,Chemicals,USA
TRP,TC Energy Corporation,Energy,Oil & Gas Midstream,Canada
TRS,Trimas Corporation,Consumer Cyclical,Packaging & Containers,USA
TRU,TransUnion,Industrials,Consulting Services,USA
TRUP,Trupanion Inc,Financial,Insurance - Specialty,USA
TRV,Travelers Companies Inc.,Financial,Insurance - Property & Casualty,USA
TS,Tenaris S.A. ADR,Energy,Oil & Gas Equipment & Services,Luxembourg
TSCO,Tractor Supply Co.,Consumer Cyclical,Specialty Retail,USA
TSLA,Tesla Inc,Consumer Cyclical,Auto Manufacturers,USA
TSLX,Sixth Street Specialty Lending,,,
TSN,Tyson Foods,,,
TT,Trane Technologies plc,Industrials,Building Products & Equipment,Ireland
TTC,Toro Co.,Industrials,Tools & Accessories,USA
TTD,Trade Desk Inc,Technology,Software - Application,USA
TTE,TotalEnergies SE ADR,Energy,Oil & Gas Integrated,France
TTEK,Tetra Tech,,,
TTMI,TTM Technologies Inc,Technology,Electronic Components,USA
TTWO,Take-Two Interactive Software,,,
TU,Telus Corp.,Communication Services,Telecom Services,Canada
TW,Tradeweb Markets Inc,Financial,Capital Markets,USA
TWKS,Thoughtworks Holding Inc,Technology,Information Technology Services,USA
TWLO,Twilio Inc,Communication Services,Internet Content & Information,USA
TWO,Two Harbors Investment Corp,Real Estate,REIT - Mortgage,USA
TWST,Twist Bioscience Corp,Healthcare,Diagnostics & Research,USA
TX,Ternium S.A. ADR,Basic Materials,Steel,Luxembourg
TXG,10x Genomics Inc,Healthcare,Health Information Services,USA
TXN,Texas Instruments Inc.,Technology,Semiconductors,USA
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA
TXT,Textron Inc.,Industrials,Aerospace & Defense,USA
TYL,Tyler Technologies,,,
U,Unity Software Inc,Technology,Software - Application,USA
UA,Under Armour Inc,Consumer Cyclical,Apparel Manufacturing,USA
UAA,Under Armour Inc,Consumer Cyclical,Apparel Manufacturing,USA
UAL,United Airlines Holdings Inc,Industrials,Airlines,USA
UBER,Uber Technologies Inc,Technology,Software - Application,USA
UBS,UBS Group AG,Financial,Banks - Diversified,Switzerland
UBSI,United Bankshares,,,
UCBI,United Community Banks Inc,Financial,Banks - Regional,USA
UCTT,Ultra Clean Hldgs Inc,Technology,Semiconductor Equipment & Materials,USA
UDMY,Udemy Inc,Consumer Defensive,Education & Training Services,USA
UDR,UDR Inc,Real Estate,REIT - Residential,USA
UE,Urban Edge Properties,Real Estate,REIT - Retail,USA
UEC,Uranium Energy Corp,Energy,Uranium,Canada
UFPI,UFP Industries Inc,Basic Materials,Lumber & Wood Production,USA
UFPT,UFP Technologies Inc.,Healthcare,Medical Devices,USA
UGI,UGI Corp.,Utilities,Utilities - Regulated Gas,USA
UHAL,U-Haul Holding Company,Industrials,Rental & Leasing Services,USA
UHAL-B,U-Haul Holding Company,Industrials,Rental & Leasing Services,USA
UHS,Universal Health Services,,,
UI,Ubiquiti Inc,Technology,Communication Equipment,USA
UL,Unilever plc ADR,Consumer Defensive,Household & Personal Products,United Kingdom
ULCC,Frontier Group Holdings Inc,Industrials,Airlines,USA
ULTA,Ulta Beauty Inc,Consumer Cyclical,Specialty Retail,USA
UMBF,UMB Financial Corp.,Financial,Banks - Regional,USA
UMH,UMH Properties Inc,Real Estate,REIT - Residential,USA
UNF,Unifirst Corp.,Industrials,Specialty Business Services,USA
UNH,Unitedhealth Group Inc,Healthcare,Healthcare Plans,USA
UNIT,Uniti Group Inc,Real Estate,REIT - Specialty,USA
UNM,Unum Group,Financial,Insurance - Life,USA
UNP,Union Pacific Corp.,Industrials,Railroads,USA
UP,Wheels Up Experience Inc,Industrials,Airports & Air Services,USA
UPBD,Upbound Group Inc,Technology,Software - Application,USA
UPS,United Parcel Service,,,
UPST,Upstart Holdings Inc,Financial,Credit Services,USA
UPWK,Upwork Inc,Industrials,Staffing & Employment Services,USA
URBN,Urban Outfitters,,,
URI,United Rentals,,,
USAC,USA Compression Partners LP,Energy,Oil & Gas Equipment & Services,USA
USB,U.S. Bancorp.,Financial,Banks - Regional,USA
USFD,US Foods Holding Corp,Consumer Defensive,Food Distribution,USA
USLM,United States Lime & Minerals Inc.,Basic Materials,Building Materials,USA
USM,United States Cellular Corporation,Communication Services,Telecom Services,USA
USPH,U.S. Physical Therapy,,,
UTHR,United Therapeutics Corp,Healthcare,Biotechnology,USA
UTZ,Utz Brands Inc,Consumer Defensive,Packaged Foods,USA
UUUU,Energy Fuels Inc,Energy,Uranium,USA
UVV,Universal Corp.,Consumer Defensive,Tobacco,USA
V,Visa Inc,Financial,Credit Services,USA
VAC,Marriott Vacations Worldwide Corp,Consumer Cyclical,Resorts & Casinos,USA
VBTX,Veritex Holdings Inc,Financial,Banks - Regional,USA
VC,Visteon Corp.,Consumer Cyclical,Auto Parts,USA
VCEL,Vericel Corp,Healthcare,Biotechnology,USA
VCTR,Victory Capital Holdings Inc,Financial,Asset Management,USA
VCYT,Veracyte Inc,Healthcare,Biotechnology,USA
VECO,Veeco Instruments Inc,Technology,Semiconductor Equipment & Materials,USA
VEEV,Veeva Systems Inc,Healthcare,Health Information Services,USA
VEON,VEON Ltd ADR,Communication Services,Telecom Services,Netherlands
VERV,Verve Therapeutics Inc,Healthcare,Biotechnology,USA
VERX,Vertex Inc,Technology,Software - Application,USA
VET,Vermilion Energy Inc,Energy,Oil & Gas E&P,Canada
VFC,VF Corp.,Consumer Cyclical,Apparel Manufacturing,USA
VFS,VinFast Auto Ltd.,Consumer Cyclical,Auto Manufacturers,USA
VGR,Vector Group Ltd,Consumer Defensive,Tobacco,USA
VIAV,Viavi Solutions Inc,Technology,Communication Equipment,USA
VICI,VICI Properties Inc,Real Estate,REIT - Diversified,USA
VICR,Vicor Corp.,Technology,Electronic Components,USA
VIR,Vir Biotechnology Inc,Healthcare,Biotechnology,USA
VIRT,Virtu Financial Inc,Financial,Capital Markets,USA
VKTX,Viking Therapeutics Inc,Healthcare,Biotechnology,USA
VLO,Valero Energy Corp.,Energy,Oil & Gas Refining & Marketing,USA
VLTO,Veralto Corp,Industrials,Pollution & Treatment Controls,USA
VLY,Valley National Bancorp,Financial,Banks - Regional,USA
VMC,Vulcan Materials Co,Basic Materials,Building Materials,USA
VMI,Valmont Industries,,,
VNO,Vornado Realty Trust,Real Estate,REIT - Office,USA
VNOM,Viper Energy Inc,Energy,Oil & Gas Midstream,USA
VNT,Vontier Corporation,Technology,Scientific & Technical Instruments,USA
VOD,Vodafone Group plc ADR,Communication Services,Telecom Services,United Kingdom
VOYA,Voya Financial Inc,Financial,Financial Conglomerates,USA
VRDN,Viridian Therapeutics Inc,Healthcare,Biotechnology,USA
VRE,Veris Residential Inc,Real Estate,REIT - Residential,USA
VRNA,Verona Pharma Plc ADR,Healthcare,Biotechnology,United Kingdom
VRNS,Varonis Systems Inc,Technology,Software - Infrastructure,USA
VRNT,Verint Systems,,,
VRRM,Verra Mobility Corp,Industrials,Infrastructure Operations,USA
VRSK,Verisk Analytics Inc,Industrials,Consulting Services,USA
VRSN,Verisign Inc.,Technology,Software - Infrastructure,USA
VRT,Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,USA
VRTS,Virtus Investment Partners Inc,Financial,Asset Management,USA
VRTX,Vertex Pharmaceuticals,,,
VSAT,Viasat,,,
VSCO,Victoria's Secret & Co,Consumer Cyclical,Apparel Retail,USA
VSH,Vishay Intertechnology,,,
VST,Vistra Corp,Utilities,Utilities - Independent Power Producers,USA
VSTO,Vista Outdoor Inc,Consumer Cyclical,Leisure,USA
VSTS,Vestis Corp,Industrials,Rental & Leasing Services,USA
VTEX,Vtex,Technology,Software - Application,United Kingdom
VTLE,Vital Energy Inc.,Energy,Oil & Gas E&P,USA
VTR,Ventas Inc,Real Estate,REIT - Healthcare Facilities,USA
VTRS,Viatris Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA
VVV,Valvoline Inc,Energy,Oil & Gas Refining & Marketing,USA
VVX,V2X Inc,Industrials,Aerospace & Defense,USA
VYX,NCR Voyix Corp,Technology,Information Technology Services,USA
VZ,Verizon Communications Inc,Communication Services,Telecom Services,USA
VZIO,VIZIO Holding Corp,Technology,Consumer Electronics,USA
W,Wayfair Inc,Consumer Cyclical,Internet Retail,USA
WAB,Westinghouse Air Brake Technologies Corp,Industrials,Railroads,USA
WABC,Westamerica Bancorporation,Financial,Banks - Regional,USA
WAFD,WaFd Inc,Financial,Banks - Regional,USA
WAL,Western Alliance Bancorp,Financial,Banks - Regional,USA
WALD,Waldencast plc,Technology,Software - Application,USA
WAT,Waters Corp.,Healthcare,Diagnostics & Research,USA
WBA,Walgreens Boots Alliance Inc,Healthcare,Pharmaceutical Retailers,USA
WBD,Warner Bros. Discovery Inc,Communication Services,Entertainment,USA
WBS,Webster Financial Corp.,Financial,Banks - Regional,USA
WCC,Wesco International,,,
WCN,Waste Connections Inc,Industrials,Waste Management,Canada
WD,Walker & Dunlop Inc,Financial,Mortgage Finance,USA
WDAY,Workday Inc,Technology,Software - Application,USA
WDC,Western Digital Corp.,Technology,Computer Hardware,USA
WDFC,WD-40 Co.,Basic Materials,Specialty Chemicals,USA
WEC,WEC Energy Group Inc,Utilities,Utilities - Regulated Electric,USA
WELL,Welltower Inc.,Real Estate,REIT - Healthcare Facilities,USA
WEN,Wendy's Co,Consumer Cyclical,Restaurants,USA
WERN,Werner Enterprises,,,
WES,Western Midstream Partners LP,Energy,Oil & Gas Midstream,USA
WEX,WEX Inc,Technology,Software - Infrastructure,USA
WFC,Wells Fargo & Co.,Financial,Banks - Diversified,USA
WFG,West Fraser Timber Co.,,,
WFRD,Weatherford International plc,Energy,Oil & Gas Equipment & Services,USA
WGO,Winnebago Industries,,,
WH,Wyndham Hotels & Resorts Inc,Consumer Cyclical,Lodging,USA
WHD,Cactus Inc,Energy,Oil & Gas Equipment & Services,USA
WHR,Whirlpool Corp.,Consumer Cyclical,Furnishings,
WINA,Winmark Corporation,Consumer Cyclical,Specialty Retail,USA
WING,Wingstop Inc,Consumer Cyclical,Restaurants,USA
WIRE,Encore Wire Corp.,Industrials,Electrical Equipment & Parts,USA
WK,Workiva Inc,Technology,Software - Application,USA
WKC,World Kinect Corp,Energy,Oil & Gas Refining & Marketing,USA
WLK,Westlake Corporation,Basic Materials,Specialty Chemicals,USA
WLY,John Wiley & Sons Inc.,Communication Services,Publishing,USA
WM,Waste Management,,,
WMB,Williams Cos Inc,Energy,Oil & Gas Midstream,USA
WMG,Warner Music Group Corp,Communication Services,Entertainment,USA
WMK,Weis Markets,,,
WMS,Advanced Drainage Systems Inc,Industrials,Building Products & Equipment,USA
WMT,Walmart Inc,Consumer Defensive,Discount Stores,USA
WNC,Wabash National Corp.,Industrials,Farm & Heavy Construction Machinery,USA
WOLF,Wolfspeed Inc,Technology,Semiconductors,USA
WOR,Worthington Enterprises Inc.,Industrials,Metal Fabrication,USA
WPC,W. P. Carey Inc,Real Estate,REIT - Diversified,USA
WPM,Wheaton Precious Metals Corp,Basic Materials,Gold,Canada
WPP,WPP Plc. ADR,Communication Services,Advertising Agencies,United Kingdom
WRB,W.R. Berkley Corp.,Financial,Insurance - Property & Casualty,USA
WRBY,Warby Parker Inc,Healthcare,Medical Instruments & Supplies,USA
WRK,WestRock Co,Consumer Cyclical,Packaging & Containers,USA
WSBC,Wesbanco,,,
WSC,WillScot Mobile Mini Holdings Corp,Industrials,Rental & Leasing Services,USA
WSFS,WSFS Financial Corp.,Financial,Banks - Regional,USA
WSM,Williams-Sonoma,,,
WSO,Watsco Inc.,Industrials,Industrial Distribution,USA
WST,West Pharmaceutical Services,,,
WT,WisdomTree,,,
WTFC,Wintrust Financial Corp.,Financial,Banks - Regional,USA
WTM,White Mountains Insurance Group,,,
WTRG,Essential Utilities Inc,Utilities,Utilities - Regulated Water,USA
WTS,Watts Water Technologies,,,
WTW,Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom
WU,Western Union Company,Financial,Credit Services,USA
WWD,Woodward Inc,Industrials,Aerospace & Defense,USA
WY,Weyerhaeuser Co.,Real Estate,REIT - Specialty,USA
WYNN,Wynn Resorts Ltd.,Consumer Cyclical,Resorts & Casinos,USA
X,United States Steel Corp.,Basic Materials,Steel,USA
XEL,Xcel Energy,,,
XENE,Xenon Pharmaceuticals Inc,Healthcare,Biotechnology,Canada
XHR,Xenia Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA
XMTR,Xometry Inc,Industrials,Specialty Industrial Machinery,USA
XNCR,Xencor Inc,Healthcare,Biotechnology,USA
XOM,Exxon Mobil Corp.,Energy,Oil & Gas Integrated,USA
XPEL,XPEL Inc,Consumer Cyclical,Auto Parts,USA
XPO,XPO Inc,Industrials,Trucking,USA
XPRO,Expro Group Holdings N.V.,Energy,Oil & Gas Equipment & Services,USA
XRAY,DENTSPLY Sirona Inc,Healthcare,Medical Instruments & Supplies,USA
XRX,Xerox Holdings Corp,Technology,Information Technology Services,USA
XYL,Xylem Inc,Industrials,Specialty Industrial Machinery,USA
YELP,Yelp Inc,Communication Services,Internet Content & Information,USA
YETI,YETI Holdings Inc,Consumer Cyclical,Leisure,USA
YOU,Clear Secure Inc,Technology,Software - Application,USA
YUM,Yum Brands Inc.,Consumer Cyclical,Restaurants,USA
Z,Zillow Group Inc,Communication Services,Internet Content & Information,USA
ZBH,Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA
ZBRA,Zebra Technologies Corp.,Technology,Communication Equipment,USA
ZD,Ziff Davis Inc,Communication Services,Advertising Agencies,USA
ZETA,Zeta Global Holdings Corp,Technology,Software - Application,USA
ZG,Zillow Group Inc,Communication Services,Internet Content & Information,USA
ZGN,Ermenegildo Zegna N.V.,Consumer Cyclical,Apparel Manufacturing,Italy
ZI,ZoomInfo Technologies Inc.,Technology,Software - Application,USA
ZION,Zions Bancorporation N.A,Financial,Banks - Regional,USA
ZIP,ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA
ZM,Zoom Video Communications Inc,Technology,Software - Application,USA
ZNTL,Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA
ZS,Zscaler Inc,Technology,Software - Infrastructure,USA
ZTS,Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA
ZUO,Zuora Inc,Technology,Software - Infrastructure,USA
